и	and	Мы здесь живем и работаем.|We live and work here.
патриот	patriot	Человек этот и в плену остался патриотом.|This man remained a patriot even while in captivity.
десятка	ten, figure of ten, ten rubles	Он входит в десятку сильнейших автогонщиков Европы.|He’s one of the top ten racing car drivers in Europe.
шёлковый	silk	На ней была шелковая блузка.|She was wearing a silk blouse.
шить	sew	Мама умела шить и вышивать, хорошо готовила.|Mum could sew and embroider, and she was a good cook.
уборка	clean, cleaning, harvest	Началась уборка урожая.|The harvest has begun.
двадцатый	twentieth	Когда закончился двадцатый век и начался двадцать первый?|When did the twentieth century end and the twenty-first begin?
промолчать	remain silent	Надо было промолчать.|It was necessary to remain silent.
наружный	exterior, outside	Наружное освещение выключено.|The outside lights are switched off.
прихожая	hallway	За дверью была небольшая прихожая.|There was a small hallway on the other side of the door.
университетский	university	У меня комната в университетском общежитии.|I have a room in  a university hall of residence.
орех	nut	Внимание: продукт содержит орехи.|Warning: this product contains nuts.
тормозить	brake, freeze (slang)	У меня компьютер тормозит.|My computer keeps freezing.
взвешивать	weigh	Продавец взвешивает колбасу и сыр.|The shop assistant is weighing the sausage and cheese.
котёнок	kitten	Это был очень маленький котенок.|It was a very small kitten.
раковина	shell, sink	Вдруг он заметил прекрасную перламутровую раковину.|He suddenly noticed a beautiful pearl shell.
вилка	fork	Вы посмотрите, как она держит вилку!|Just look how she holds her fork!
страховка	insurance	Многие туристы стремятся оформить страховку подешевле.|Many tourists try to take out cheaper insurance.
аккуратный	neat, exact	Комнатка у нее чистенькая, аккуратная, салфеточки везде.|Her room is  clean and tidy; there are lace doilies everywhere.
целоваться	kiss	На скамейках вдоль берегов реки целуются парочки.|Couples were kissing on the benches positioned along the banks of the river.
счастливо	happily, good luck	Ну, счастливо. Вспоминай меня иногда.|Good luck! Remember me from time to time.
скульптура	sculpture	Эту скульптуру создал знаменитый скульптор Александр Опекушин.|This sculpture is the work of the famous sculptor Aleksander Opekushin.
стоп	stop	А ну, стоп! Куда пошла?|Stop! Where are you going?
читаться	be read, be pronounced	Гласные в испанском языке читаются так же, как и пишутся.|Vowels in Spanish are pronounced as they are written.
скамья	bench	В парке до сих пор стоит эта скамья.|The bench remains in the park to this day.
неприятно	unpleasantly	Тут так неприятно пахнет!|There’s  an unpleasant smell here!
пуговица	button	Мужчина застегивает пуговицы рубашки.|The man is fastening his shirt buttons.
шоколад	chocolate	Шоколад — это полезный продукт.|Chocolate is good for you.
террористический	terrorist	До сих пор неизвестна террористическая группировка, учинившая беспорядки в Дели.|It’s still unknown which terrorist group is responsible for the attacks in Delhi.
виновный	guilty	Его признали виновным в хулиганском нападении.|He was found guilty of hooliganism.
ленивый	lazy	Жаль, что ты такая ленивая.|It’s  a shame that you’re so lazy.
оптимизм	optimism	Мы не теряем оптимизма.|We’re still optimistic.
восемнадцать	eighteen	Я восемнадцать лет работаю учителем.|I have been working as a teacher for eighteen years.
шахматы	chess	У нас многие играют в шахматы.|Many people play chess here.
африканский	African	Многие птицы зимуют на африканском континенте.|Many birds spend the winter in Africa.
гибнуть	die	Значит, будут жертвы, будут гибнуть люди.|This means that there will be victims, that people will die.
укол	injection	Мне сделали укол и сказали лежать.|I was given an injection and told to lie down.
раздавать	distribute, hand out	Дед Мороз со Снегурочкой раздавали подарки.|Father Christmas and the Snow Maiden handed out presents.
вешать	hang	В кабинете раздавались голоса, когда я вешал пальто и шляпу на вешалку.|Voices were blaring out in the office while I was hanging up my coat and hat.
лыжа	ski	В эти выходные мы катались на лыжах.|We went skiing this weekend.
правильность	accuracy	Переводчик проверит правильность перевода, сделанного машиной.|The translator will check whether the machine translation is accurate.
Венера	Venus	Очередная экспедиция к Венере была намечена на 1981 год.|The next trip to Venus was planned for 1981.
обучаться	learn, be trained	Он поступил в консерваторию, где обучался игре на скрипке.|He got a place at the School of Music where he learned to play the violin.
племянник	nephew	Это Ваня и Сережа, мои племянники.|This is Vanya and Seryozha, my nephews.
антенна	antenna	У нас в деревне есть коллективная спутниковая антенна.|There is a satellite antenna for multiple users in our village.
пополам	fifty-fifty, in half	Всю прибыль делим пополам.|We’ll split all the profit in half.
воспитатель	nursery teacher	С ребятами целый день занимались воспитатели и учителя.|Nursery teachers spent a whole day working with the children.
взлёт	take-off	Сразу же после взлета стюардессы всем раздали наушники.|The air hostesses gave out earphones as soon as the plane had taken off.
приветствие	greeting	Женщины обменялись приветствиями.|The women exchanged greetings.
извинение	excuse, apology	Он попросил извинения за беспокойство.|He apologized for the trouble.
пропуск	pass, permit, absence	Сотрудники предъявляли пропуск.|The employees showed their pass.
классик	classical author	Я мало читал классиков.|I didn’t read classical authors very much.
поликлиника	outpatient clinic	Можно ли вызвать на дом врача из районной поликлиники?|Can I request a home visit by a doctor from the local outpatient clinic?
грипп	flu	Десять дней назад она заболела гриппом.|She caught flu ten days ago.
неудобно	uncomfortable, uneasy	Миша, мне как-то даже неудобно говорить тебе об этом.|Misha,  I somehow feel uneasy about discussing this matter with you.
указатель	road sign, sign, mark	Судя по указателю, до Иркутска 442 километра.|Judging by the road sign,  it’s 442 kilometres to Irkutsk.
алкогольный	alcoholic	Пиво — это алкогольный напиток.|Beer is an alcoholic drink.
тёща	mother-in-law	Ипполит Матвеевич не любил свою тещу.|Ippolit Matveevich didn’t like his mother-in-law.
ягода	berry	Наташа стоит около куста смородины и собирает ягоды в тазик.|Natasha is standing next to the currant bush and putting the berries into a bowl.
продлевать	prolong	Положительные эмоции продлевают жизнь.|Positive emotions prolong life.
испуг	fright	Вдруг у нее на лице появился испуг.|An expression of fright suddenly appeared on her face.
контейнер	container, box, skip	Мы собираемся установить новые контейнеры для раздельного сбора бытовых отходов.|We’re planning to install some new skips so that household waste can be sorted.
лысый	bald	— Эй, ты! — заорал лысый толстяк-сторож.|‘Oi, you!’ , the bald and overweight security guard shouted.
причёска	hairstyle, haircut	Таня, тебе очень идет новая прическа.|Tanya, your new haircut really suits you.
праздновать	celebrate	27 марта весь католический мир праздновал Пасху.|Easter was celebrated all over the Catholic world on the 27th of March.
различаться	differ	Люди различаются полом, цветом кожи, разрезом глаз.|People differ in sex, skin colour and the shape of their eyes.
сытый	satiated, be full	Я так сыта, что даже не могу смотреть на этот торт.|I’m so full that I can’t even look at that cake.
бутерброд	open sandwich	Они ели бутерброды и запивали их кофе из термоса.|They ate sandwiches and drank coffee from a flask.
комар	mosquito	Меня искусали комары!|I’ve been bitten by mosquitoes!
четырнадцать	fourteen	Роман µПреступление и наказание¶ я прочел в четырнадцать лет.|I read Crime and Punishment when I was fourteen years old.
выдыхать	exhale, breathe out	Сделайте глубокий вдох и медленно выдохните.|Take a deep breath and then slowly exhale.
студентка	student (female)	Я — студентка факультета романо-германской филологии.|I’m a student at the Faculty of Romano-Germanic Philology.
диктовать	dictate	Мы не договариваемся с ними, мы диктуем свои условия.|We dictate the conditions; we don’t bargain with anyone.
каблук	heel	Я ношу обувь на высоком каблуке.|I wear high-heeled shoes.
кухонный	kitchen	Мы заказали комплект кухонной мебели.|We’ve ordered a full range of kitchen furniture.
наземный	ground, overground	Весь наземный транспорт Праги ходит по расписанию.|Overground transport in Prague runs according to the timetable.
мобильник	mobile phone	Она отключила мобильник.|She turned off her mobile phone.
мостик	small bridge, command bridge	Он ни на минуту не покидал капитанского мостика.|He didn’t leave the command bridge for a minute.
арена	arena, stage	Август 1991 года вывел на политическую арену Алтая новых лидеров.|August 1991 saw the emergence of new leaders on the Altai political arena.
зубной	dental, tooth	Мне нужно купить зубную щетку.|I need to buy a toothbrush.
казино	casino	Они всю ночь играли в казино.|They were gambling the whole night.
догадка	guess, speculation, suspicion	Думаю, догадка моя подтвердится.|I think that my suspicions will be  confirmed.
абзац	paragraph	Прочитай этот абзац еще раз.|Read this paragraph once more.
экономить	save	Это позволяет экономить время и электроэнергию.|It enables you to save time and electricity.
няня	nanny, nurse	Няня рассказывала ей о том, что происходит в большом городе.|The nanny told her about life in the big city.
тост	toast	Два яйца в мешочек, тост с маслом и джемом, сок.|Two soft-boiled eggs, toast with butter and jam, and juice.
вблизи	nearby, close up	Интересно посмотреть вблизи на океанские танкеры.|It’s interesting to look at ocean liners close up.
умеренный	moderate	Здесь приятный, умеренный климат.|The climate here is pleasant and moderate.
дискотека	disco	Они ходят на дискотеки по субботам.|They go to discos on Saturdays.
несправедливый	unfair	Он подает жалобу на несправедливое увольнение.|He’s going to put in  a complaint for unfair dismissal.
солёный	salt(y)	Отварите грибы в соленой воде.|Boil the mushrooms in salt water.
купе	compartment, coupe	В купе едут два пассажира.|There are two passengers in the compartment.
суша	(dry) land	Русская армия одержала немало славных побед на суше и на море.|The Russian army has had many famous victories on land and at sea.
град	hail	Лил проливной дождь с градом.|There was heavy rain and hail.
комплимент	compliment	Мне наговорили столько комплиментов!|I was paid so many compliments!
бланк	form	Вам предложат заполнить бланк, необходимый для прохождения паспортного контроля.|You should fill out the form that you need to get through passport control.
Пасха	Easter	Вы будете печь куличи к Пасхе?|Are you going to bake kulichi for Easter?
голландский	Dutch	Рембрандт Херменс ван Рейн — голландский живописец.|Rembrandt Harmenszoon van Rijn was a Dutch painter.
модем	modem	Почти все модемы способны собирать статистику в течение сеанса связи.|Almost all modems are able to gather statistics when they are connected.
ректор	rector	Ректор университета торжественно вручил нам дипломы.|The Vice-Chancellor of the University ceremoniously handed us our degrees.
земляк	fellow countryman	В армии я встречаю много земляков.|I meet several fellow countrymen in the army.
нулевой	zero, no	У них нулевые шансы на победу.|They’ve got no chance of winning.
немедленный	immediate	Эта болезнь требует немедленного лечения.|This disease requires immediate treatment.
растительный	vegetable	Они содержатся во многих продуктах растительного происхождения.|They are contained in many vegetable products.
тесто	dough	Никто не умеет делать тесто для пиццы лучше меня.|Nobody makes pizza dough better than me.
картофель	potatoes	Я не ем картофель, зато очень люблю рис.|I don’t eat potatoes, but I really like rice.
зарегистрироваться	register, check in	Сколько времени нужно, чтобы зарегистрироваться в отеле?|How much time do we need to check-in at the hotel?
пятёрка	figure of five, group of five,  grade five (= E), five roubles	Ты мне не одолжишь пятерку до зарплаты?|Can you lend me a fiver until I get paid?
внучка	granddaughter	Полина — его единственная внучка.|Polina is his only granddaughter.
плеер	portable disk or tape player,  walkman	Ты слушаешь плеер в метро?|Do you listen to your walkman in the Metro?
часовой	security guard	Самолет постоянно охраняют часовые.|Security officials are keeping constant guard over aircraft.
курение	smoking	В общественных местах курение запрещено.|Smoking is forbidden in public places.
семнадцать	seventeen	Сегодня будет семнадцать градусов мороза.|It’s going to be minus seventeen today.
азиатский	Asian	Это крупнейшая азиатская авиакомпания.|This is a major Asian  air company.
аккумулятор	rechargeable battery	Аккумулятор обеспечивает автономную работу ноутбука в течение примерно двух часов.|A laptop has approximately two hours of battery life.
корона	crown	Великий князь Михаил отказался принять корону.|Great Prince Mikhail refused to take the crown.
украинец	Ukrainian	Я — украинец.|I’m Ukrainian.
блокнот	notebook	Официант записал заказ в блокнот.|The waiter wrote down the order in his notebook.
закуска	appetizer, snack	Вяленая рыба — самая популярная закуска к пиву в России.|Dried fish is the most popular beer snack in Russia.
почерк	handwriting	У него был особый талант: узнавать людей по почерку|He had a special talent: he could recognize people by their handwriting.
супермаркет	supermarket	Она выходила из дома только в ближайший супермаркет за продуктами и необходимыми мелочами.|She  left the house only to go to the nearby supermarket to buy groceries and other essential items.
коза	goat, she-goat	На поляне паслись козы.|Goats were grazing in the glade.
перелом	bone fracture, turning point	Сталинградская битва положила начало коренному перелому в ходе войны.|The battle of Stalingrad marked a turning point in the war.
весить	weigh	Когда я заканчивала школу, весила сорок семь килограммов.|I weighed forty- seven kilograms when I finished school.
майка	T-shirt	Тут к нам подходит здоровый парень в желтой майке.|A young strong lad in a yellow T-shirt is coming towards us.
унитаз	toilet bowl	Она спустила воду в унитазе и открыла дверь кабинки.|She flushed the toilet and opened the cubicle door.
ресница	eyelash	У нее такие длинные ресницы!|She has such long eyelashes!
слог	syllable	В этом слове ударение на втором слоге.|Stress is on the second syllable in this word.
торт	cake	Дайте, пожалуйста, кусочек торта.|Can I have a piece of cake, please?
финн	Finn	Этот завод строили финны.|The Finns built this factory.
жадный	greedy	Я видела их жадные глаза.|I could see their greedy eyes.
несовершеннолетний	minor, juvenile	Для несовершеннолетних прокуратура просила отбывание наказания в воспитательных колониях.|The prosecutors ordered that the minors serve their sentence at juvenile correction facilities.
магнитофон	tape recorder	Он включил магнитофон и отошел к окну.|He turned on the tape recorder and walked over to the window.
самостоятельность	independence	Однажды вечером я решила проявить самостоятельность и поехала сама заправлять машину.|One evening I decided to show how independent I was and I refuelled the car myself.
пятка	heel	У малыша маленькие розовые пяточки.|The baby has small pink heels.
развитой	developed	Здесь развитая туристическая инфраструктура.|Tourism infrastructure is well-developed here.
провайдер	provider	Возникли проблемы на сервере нашего провайдера.|There were problems on our provider’s server.
чат	chat room, chat	Заходи в чат почаще.|Come into the chat room more often.
линейка	ruler	Шестеро мужчин что-то мерили линейкой по карте города.|Six men were measuring something with a ruler on the town map.
ненормальный	abnormal	Это человек психически ненормальный.|This person is mentally abnormal.
патриотизм	patriotism	Тема советского патриотизма часто повторялась в стихах Евтушенко.|The theme of Soviet patriotism was broached many times in Yevtushenko’s poems.
цент	cent	Он получал по 1 доллару и 78 центов за час работы.|He earned 1 dollar and 78 cents an hour.
вывеска	sign, signboard	Над дверью магазина висела вывеска.|There was a sign above the shop door.
дворянин	nobleman	Русские дворяне находились в тесных связях с французскими.|Russian and French noblemen had strong ties.
тринадцать	thirteen	В микроавтобусе поедут тринадцать человек.|Thirteen people will travel in the minibus.
въезд	entrance	Въезд во двор перегорожен чьей-то машиной.|Somebody’s car is blocking the entrance to the yard.
загрязнение	pollution	Меня всегда волновала проблема загрязнения окружающей среды.|I’ve always been worried about pollution.
рыбный	fish	Они отправились в рыбный ресторанчик на набережной.|They went to a fish restaurant on the embankment.
чек	cheque	Зарплату получаете чеком.|You are paid by cheque.
троллейбус	trolley bus	Когда подошел троллейбус, мы сели в него.|We got on the trolleybus when it arrived at the stop.
непонимание	misunderstanding,   lack of understanding	Взаимное непонимание мы переживали очень болезненно.|The mutual misunderstanding caused us much distress.
ПК	PC	У вас есть навыки работы на ПК?|Do you have PC skills?
корм	feed	Эта компания производит корма для сельскохозяйственных животных.|This company produces animal feed.
зоопарк	zoo	Давай сходим в зоопарк.|Let’s go to the zoo.
певица	singer (female)	Я хорошо знал его семью, жену Нину — оперную певицу.|I knew his family well; his wife Nina was an opera singer.
греметь	thunder	Гром гремел реже и глуше.|The thunder occurred less often and wasn’t as loud.
занавеска	curtain	Настя задернула занавеску.|Nastya drew the curtain.
кастрюля	saucepan	Постепенно наливайте в кастрюлю горячее молоко, постоянно помешивая.|Gradually pour the hot milk into the saucepan and mix constantly.
свитер	sweater	Я решил надеть свитер.|I decided to put a sweater on.
помидор	tomato	Вы любите помидоры?|Do you like tomatoes?
замужем	married (woman)	Старшая дочь давно замужем, у нее трое детей.|Our eldest daughter has been married for a long time; she has three children.
плыть	swim, sail	Хорошо плыть по морю на таком корабле!|It’s good to sail at sea on a ship like this!
празднование	celebration	Мы хотели обсудить празднование дня рождения Миши.|We wanted to discuss Misha’s birthday celebration.
сухо	dry(ly)	На улице сухо, грязи и луж нет.|It’s dry outside; there are no puddles or mud.
низ	bottom	В самом низу экрана есть четыре кнопки.|There are four buttons at the bottom of the screen.
монолог	monologue	Ее монолог прервал звонок в дверь.|Her monologue was cut short when the doorbell rang.
повышаться	rise	При многих заболеваниях повышается температура тела.|Many illnesses  are accompanied by a rise in body temperature.
зять	son-in-law	Мама была не рада браку дочери, она не любила зятя.|The mother wasn’t happy about her daughter’s marriage; she didn’t like her son-in-law.
поднос	tray	В дверях кухни появилась официантка с подносом.|A waitress carrying a tray appeared at the kitchen door.
автомашина	car	Впереди движется легковая автомашина.|There is a car in front of us.
убитый	murdered, killed	В подвале нашли убитую девушку.|The murdered girl was found in the basement.
фиолетовый	purple	Не стоит постоянно носить одежду фиолетового цвета.|There’s no point  in wearing purple clothes all the time.
сбоку	at the side	Съемки шли снизу, сбоку и сверху с вертолетов.|Shots were taken from below, from the side, and from above from helicopters.
ваза	vase, bowl	На столе хрустальная ваза, доверху наполненная яблоками.|A crystal  vase full to the brim of apples was on the table.
выпрямляться	straighten up	Он медленно выпрямился.|He slowly straightened up.
добавка	supplement, addition, more	Он все съел и еще добавки попросил.|He ate everything and asked for even more.
светло	light	В комнате Любови Тимофеевны светло и чисто.|It’s light and clean in Lyubov Timofeevna’s room.
развязывать	untie	Он снял пиджак и развязал галстук.|He took off his coat and untied his tie.
профессионализм	professionalism	Никто не сомневается в вашем высоком профессионализме.|Nobody doubts the high level of your professionalism.
перец	pepper	Мелко нарежьте три стручка сладкого перца.|Finely dice three sweet peppers.
быстрота	speed	С молниеносной быстротой они очутились у машин, что стояли под мостом.|At breakneck speed they got to the cars that were under the bridge.
полуостров	peninsula	Высокие берега полуострова покрыты густой тайгой.|The high shores of  the peninsula are covered in dense Taiga forest.
измерять	measure	Как измерить расстояние от Земли до Солнца?|How do you measure the distance from the Earth to the Sun?
блог	blog	Популярность блога растет с каждым днем.|The blog is becoming more popular each day.
отходы	waste, refuse	Перед тем как утилизировать бытовые отходы, их сортируют.|Household waste is sorted before it is disposed of.
некрасивый	not attractive	Я некрасивый, зато умный.|I might not be attractive, but I am clever.
жареный	roasted, fried	Я приготовила жареную картошку.|I cooked fried potatoes.
коктейль	cocktail, shake	Мы заказали коктейли, потом спагетти и красное вино.|We ordered cocktails, then spaghetti and red wine.
пешеход	pedestrian	Пешеход переходил проезжую часть в неположенном месте.|The pedestrian crossed the road in the wrong place.
нелегко	with difficulty, hard	Вам, должно быть, нелегко живется.|Life must be hard for you.
иудей	orthodox Jew	Видимо, иудеи по-другому смотрят на эти вещи.|Orthodox Jews clearly view things differently.
пословица	saying	Старая русская пословица говорит: µДрузья познаются в беде¶.|According to an old Russian saying: ‘a friend in need is a friend indeed’ .
буфет	cafeteria, sideboard	Он достал из буфета четыре чашки с блюдцами.|He took 4 cups and saucers out of the sideboard.
грамматика	grammar	Ты не ответил ни на один вопрос по грамматике.|You didn’t answer any of the grammar questions.
подданный	national, subject	Он — британский подданный.|He’s  a British national.
боксёр	boxer	Я считаю, что он выдающийся боксер.|I think that he’s an excellent boxer.
парта	school desk	Мы с ней просидели десять лет за одной партой.|She and I spent ten years sitting at the same school desk.
стипендия	scholarship	Курсанты получают стипендию 1800 рублей, бесплатное обмундирование и питание.|Military trainees receive a maintenance grant of 1,800 rubles, a free uniform and food.
лень	laziness	Все ваши проблемы — из-за собственной лени.|All of your problems are down to your own laziness.
банан	banana	Маленькая девочка чистила банан и бросала шкурки прямо на пол.|The little girl peeled the banana and threw the skin straight on the floor.
отопление	heating	Как жили наши далёкие предки без света, горячей воды и центрального отопления?|How did our ancient ancestors live without light, hot water and central heating?
радуга	rainbow	На небе появилась радуга.|A rainbow formed in the sky.
киоск	small shop, kiosk	Туристическая карта Казани продается в любом киоске.|Tourist maps of Kazan’  are sold at any kiosk.
полезность	usefulness, utility	Производители этого продукта доказывают его полезность.|The manufacturers of this product are showing how useful it is.
вакансия	vacancy	На Радио Максимум открылась вакансия копирайтера в креативном отделе.|There’s a vacancy for a copy-writer in the creative department at Radio Maximum.
продавщица	shop assistant (female)	— Какого размера? — спросила продавшица.|‘What size?’ asked the shop assistant.
брошюра	brochure	Корпорация выпустила бесплатную брошюру µПокупка дома: Шаг за шагом¶.|The corporation has published a brochure: ‘A Step-by-Step Guide to Buying a House’ .
алфавит	alphabet	Ч >че @ — двадцать пятая буква русского алфавита.|Ч (ch) is the twenty-fifth letter of the Russian alphabet.
одноклассник	schoolmate	Мы часто встречаемся с бывшими одноклассниками.|We often meet up with our old schoolmates.
сладко	sweet(ly)	На лестничной площадке сладко пахнет пирогами.|There is a sweet smell of pies on the landing.
негромко	not loud, quietly	Засыпая, я слышал, как негромко переговаривались отец с матерью.|Falling asleep, I could hear mum and dad talking quietly.
втроём	three (people)	Мы стояли втроем под большим зонтом.|The three of us were standing under a big umbrella.
испанец	Spaniard	За рулем сидел незнакомый молодой испанец.|An unknown young Spaniard was behind the wheel.
гид	(tour) guide	Опытный гид расскажет вам об истории Брюсселя.|The experienced guide will tell you about the history of Brussels.
ужинать	have dinner	Родители садятся ужинать ровно в восемь.|My parents sit down to eat dinner at eight o’clock on the dot.
налогоплательщик	taxpayer	Это планируется сделать за счет налогоплательщиков.|This is planned to be at the expense of the taxpayer.
запрещаться	prohibit	Запрещается реклама алкогольной и табачной продукции на телевидении.|It’s prohibited to advertise alcohol or tobacco products on television.
четвёрка	figure of four, group of four,  grade four	В 1937 году советские летчики высадили на Северном полюсе отважную четверку папанинцев.|In 1937 Soviet airmen took four brave members of the Papanin polar expedition to the North Pole.
супер	super, great	Она выглядит экзотично, стильно, просто супер.|She looks exotic, stylish: simply great.
уводить	take away	Уведите ее домой!|Take her home!
весы	scale(s), balance	Весы показали 80 килограммов 200 граммов.|The scales showed 80 kilograms and 200 grams.
поперёк	across	Дерево упало поперек дороги.|The tree fell across the road.
взрослеть	mature	Жизнь заставляла нас быстро взрослеть.|Life forced us to mature quickly.
посередине	in the middle	На фотографии слева — мама, справа — бабушка, а посередине я.|Mum is on the left of the photograph, grandma on the right and I’m in the middle.
выздоравливать	recover	Ребенок быстро выздоравливает.|The child is recovering quickly.
обменивать	exchange	Где можно обменять валюту на рубли?|Where can I exchange foreign currency for rubles?
безработный	unemployed	Он больше всего боится стать безработным.|His biggest fear is becoming unemployed.
сгибать	bend	При выполнении этого упражнения не сгибайте ноги в коленях.|Don’t bend your knees when doing this exercise.
перекусывать	have a snack, eat	На работе я не успела перекусить.|I didn’t get time to have anything to eat at work.
прибивать	fasten (by nailing)	Он прибил решетки на все окна.|He fastened bars to all the windows.
одалживать	lend, borrow	Часто ли вам приходится одалживать у кого-то деньги?|Do you often need to borrow money from people?
спонтанный	spontaneous	Спонтанная речь произносится со средней скоростью 2,5 слов в секунду.|Spontaneous speech is produced with the average speed of 2.5 words per second.
вычёркивать	strike out	Ее имя было вычеркнуто из списка кандидатов.|Her name was struck off the list of candidates.
общительный	sociable	Сашка очень общительный и веселый парень.|Sashka is a very sociable and happy boy.
выключатель	switch	Где тут выключатель?|Where’s the switch?
простуда	cold	Это всего лишь легкая простуда.|It’s just a slight cold.
бинт	bandage	Медсестра перевязала мне бинтом руку.|The nurse bandaged my hand.
заглавие	title	Само заглавие статьи указывало на геологическую тему.|The very title of the article hinted at its geological theme.
восьмидесятый	eightieth	Он поднялся на восьмидесятый этаж и вышел на крышу.|He went up to the eightieth floor and went on the roof.
пересказывать	retell	Я не имею права пересказывать вам содержание нашей беседы.|I am  not authorized to tell you what we discussed.
шестьсот	six hundred	Шестьсот тысяч рублей — большие деньги.|Six hundred thousand rubles is big money.
распродажа	clearance sale	Эти симпатичные футболки я купила на распродаже.|I bought these nice sports shirts in a clearance sale.
семеро	seven (people)	Ты знаешь сказку про волка и семерых козлят?|Do you know the tale about the wolf and the seven little kids?
творог	cottage cheese	Нас угощали творогом и парным молоком.|We were given cottage cheese and fresh milk.
сметана	sour cream	Юра, положи себе в борщ сметану.|Yura, put sour cream in your borscht.
аплодировать	applaud, cheer	Благодарные зрители аплодировали артистам.|The grateful viewers applauded the artists.
гель	gel	Гели для душа есть в любом супермаркете.|You can get shower gel at any supermarket.
комикс	comics	Как все дети, я страшно любил комиксы.|Like all children, I really liked comics.
мёрзнуть	freeze	У меня все время мерзнут руки и ноги.|My hands and legs keep freezing.
мерить	measure, try	Она может три часа провести у зеркала, меряя наряды.|She can spend three hours in front of the mirror trying on clothes.
спортзал	gym	Он дважды в неделю посещает спортзал.|He goes to the gym twice a week.
мочить	soak, kill (slang)	Намочите волосы.|Soak your hair.
пресный	flavourless, fresh (water)	В этом регионе не хватает пресной воды.|There isn’t enough fresh water in this region.
каток	ice rink	Мы сегодня пойдем на каток?|Are we going to the ice rink today?
семёрка	figure of seven, seven	Ты смотрела фильм µВеликолепная семерка?¶|Have you seen the film ‘The Magnificent Seven’?
отправитель	sender	За доставку груза платит отправитель.|The sender pays for the delivery of the goods.
апартаменты	apartment	Они живут в роскошных апартаментах.|They live in a luxury apartment.
девятнадцатый	nineteenth	Моя бабушка родилась в одна тысяча девятьсот девятнадцатом году.|My grandmother was born in 1919.
трудолюбивый	hard-working	Она добросовестный и трудолюбивый человек.|She is a conscientious and hard-working woman.
сушить	dry, air	В те годы еще было принято сушить белье на улице.|Back then it was still the done thing to dry your clothes outside.
купальник	swimming costume, bikini	Мы переоделись в купальники и пошли купаться.|We changed into our swimming costumes and went swimming.
гольф	golf	Захвати с собой клюшки для гольфа.|Take your golf clubs with you.
загорать	sunbathe	Девушка загорает на пляже.|The girl is sunbathing on the beach.
семнадцатый	seventeenth	Пьер Ферма — это великий математик семнадцатого века.|Pierre de Fermat is a great mathematician of the seventeenth century.
девяностый	ninetieth	С Натальей Ивановной я познакомился в середине девяностых годов.|I met Natalya Ivanovna in the middle of the nineties.
чудесно	wonderful(ly)	Вы сегодня чудесно выглядите!|You look wonderful today!
схватывать	grab, apprehend, catch	Тут вдруг подбегает хозяин и успевает схватить вора.|Then the owner suddenly comes running and catches the thief.
зонт	umbrella	Старик раскрыл большой черный зонт.|The old man opened the big black umbrella.
пятидесятый	fiftieth	Я ношу пятидесятый размер одежды.|I’m a size fifty.
персик	peach	Неплохо бы съесть сочный персик.|I wouldn’t mind eating a juicy peach.
шампунь	shampoo	Мойте волосы ребенка специальными детскими шампунями.|Wash the baby’s hair with special baby shampoo.
умываться	have a wash	Он быстро умылся, оделся и позавтракал.|He quickly got washed, dressed and had breakfast.
баскетбол	basketball	Он неплохо играет в баскетбол.|He’s  a decent basketball player.
девятьсот	nine hundred	От села до моста было метров девятьсот.|It was around nine hundred metres from the village to the bridge.
парковать	park	Здесь запрещается парковать машины.|It’s forbidden to park cars here.
прилагательное	adjective	Подчеркните все прилагательные в этом предложении.|Underline all the adjectives in this sentence.
свёкла	beetroot	Мне надоели салаты из свеклы.|I’m fed up of beetroot salad.
девятка	figure of nine, nine	Номер машины начинается с девятки.|The number of the car starts with  a nine.
вращать	rotate	Ветер вращал крылья мельницы.|The wind was turning the arms of the windmill.
кавычка	quotation mark	Вот здесь надо было поставить кавычки.|Quotation marks should have been used here.
клубника	strawberry	Где вы купили эту прекрасную клубнику?|Where did you buy those lovely strawberries?
вноситься	be introduced, be made	В план реформы не должны вноситься изменения принципиального характера.|No major changes should be made to the reform plan.
дырявый	holey, having holes	Он протянул Ларисе дырявый мужской башмак.|He gave Larisa a man’s slipper with holes in it.
замужний	married (woman)	Он вспомнил свой страстный роман с замужней женщиной.|He remembered his passionate affair with a married woman.
модифицировать	modify, change	Эту схему можно модифицировать под влиянием меняющейся рыночной ситуации.|We may change this scheme in response to the changing market situation.
